SampleID	Stemness	NormEXTENDScores	Phase
HNSCC17_P3_C05_S221_comb	0.593792366296666	0.250614265720009	NonCycling
HNSCC17_P3_C08_S224_comb	0.543242575098299	0.280251096721079	NonCycling
HNSCC17_P3_C11_S227_comb	0.438093669991843	0.213934780564278	NonCycling
HNSCC17_P3_D01_S229_comb	0.520188786878172	0.178708621070361	NonCycling
HNSCC17_P3_D05_S233_comb	0.809843385852841	0.374638928888419	G2_M
HNSCC17_P3_D06_S234_comb	0.4438168174779	0.11829063890528	NonCycling
HNSCC17_P3_D07_S235_comb	0.528207527379747	0.311216308075082	NonCycling
HNSCC17_P3_D08_S236_comb	0.844655799166961	0.336883880463843	G1_S
HNSCC17_P3_D11_S239_comb	0.605313767869702	0.349257240493869	G2_M
HNSCC17_P3_D12_S240_comb	0.48853898241367	0.200320396380967	NonCycling
HNSCC17_P3_E01_S241_comb	0.534605920105897	0.370730555622177	NonCycling
HNSCC17_P3_E02_S242_comb	0.750100791419361	0.406090927297119	G2_M
HNSCC17_P3_E03_S243_comb	0.534135023783089	0.448130097254337	NonCycling
HNSCC17_P3_E04_S244_comb	0.450388163714867	0.275975267770825	NonCycling
HNSCC17_P3_E05_S245_comb	0.630231126607207	0.271434780203038	G2_M
HNSCC17_P3_E06_S246_comb	0.453636651239522	0.236384709721263	NonCycling
HNSCC17_P3_E07_S247_comb	0.487183692738935	0.366545313058664	NonCycling
HNSCC17_P3_E08_S248_comb	0.703397859041696	0.297799772974666	G2_M
HNSCC17_P3_E11_S251_comb	0.39621684317861	0.23675095733749	NonCycling
HNSCC17_P3_F01_S253_comb	0.450885949929477	0.349911281248897	NonCycling
HNSCC17_P3_F03_S255_comb	0.420833642121307	0.247373502817607	NonCycling
HNSCC17_P3_F05_S257_comb	0.846579803091207	0.50967455508992	G1_S
HNSCC17_P3_F06_S258_comb	0.799402537486165	0.467783797549957	G1_S
HNSCC17_P3_F08_S260_comb	0.382335431952598	0.20083308236519	NonCycling
HNSCC17_P3_F09_S261_comb	0.740337980369828	0.48765209082574	G1_S
HNSCC17_P3_F11_S263_comb	0.415833817601663	0.168766904442876	NonCycling
HNSCC17_P3_F12_S264_comb	0.491937368112558	0.307123644152189	NonCycling
HNSCC17_P3_G02_S266_comb	0.591142099254832	0.363189960118833	NonCycling
HNSCC17_P3_G06_S270_comb	0.574107676080339	0.202277924684364	NonCycling
HNSCC17_P3_G08_S272_comb	0.451818515081898	0.29084691985741	NonCycling
HNSCC17_P3_G10_S274_comb	0.320422023809181	0.36065842275191	NonCycling
HNSCC17_P3_G12_S276_comb	0.443946455798948	0.272551962147445	NonCycling
HNSCC17_P3_H05_S281_comb	0.44020942931947	0.165877219804528	NonCycling
HNSCC17_P3_H11_S287_comb	0.718715737165219	0.293793934225418	G2_M
HNSCC17_P4_A06_S102_comb	0.606200708944083	0.149005190141915	NonCycling
HNSCC17_P4_A08_S104_comb	0.73050244667482	0.550998722694657	G1_S
HNSCC17_P4_A09_S105_comb	0.766545841896292	0.466010593779212	G1_S
HNSCC17_P4_A10_S106_comb	0.413900944523837	0.121273539177123	NonCycling
HNSCC17_P4_A11_S107_comb	0.609847974433248	0.412709750260804	G1_S
HNSCC17_P4_B02_S110_comb	0.737989689248872	0.521935608711356	G2_M
HNSCC17_P4_B08_S116_comb	0.762904206522192	0.400395911473954	G2_M
HNSCC17_P4_B09_S117_comb	0.655790858983982	0.1464417602208	NonCycling
HNSCC17_P4_B10_S118_comb	0.66061477948379	0.503375078031719	G1_S
HNSCC17_P4_C01_S121_comb	0.426574671002571	0.322119523950323	NonCycling
HNSCC17_P4_C02_S122_comb	0.455973875081635	0.390822611611077	NonCycling
HNSCC17_P4_C06_S126_comb	0.506082314409407	0.11106642730941	NonCycling
HNSCC17_P4_C07_S127_comb	0.658416794043896	0.483564514838907	G1_S
HNSCC17_P4_C09_S129_comb	0.325265266875214	0.144810486634636	NonCycling
HNSCC17_P4_C12_S132_comb	0.737322802901549	0.53345327713481	G1_S
HNSCC17_P4_D01_S133_comb	0.418598649186067	0.289371217156418	NonCycling
HNSCC17_P4_D03_S135_comb	0.707284219712047	0.39902935557959	G1_S
HNSCC17_P4_D04_S136_comb	0.454906256376413	0.193395817787455	NonCycling
HNSCC17_P4_D05_S137_comb	0.581908915409985	0.350183518533761	NonCycling
HNSCC17_P4_D06_S138_comb	0.398273005678216	0.285802533040514	NonCycling
HNSCC17_P4_D07_S139_comb	0.456001594297847	0.176214615408295	NonCycling
HNSCC17_P4_D09_S141_comb	0.726289857010208	0.32203204709731	G2_M
HNSCC17_P4_D10_S142_comb	0.612443697939794	0.31787393757852	NonCycling
HNSCC17_P4_E03_S147_comb	0.681706497348133	0.286123667779722	G2_M
HNSCC17_P4_E04_S148_comb	0.778574668311656	0.171030765609711	G2_M
HNSCC17_P4_E05_S149_comb	0.651167266617581	0.37657421098948	G2_M
HNSCC17_P4_E09_S153_comb	0.699238130804241	0.69899170863209	G1_S
HNSCC17_P4_E10_S154_comb	0.503294917388067	0.417727781375373	NonCycling
HNSCC17_P4_E11_S155_comb	0.575680746005483	0.49641799158548	G1_S
HNSCC17_P4_F04_S160_comb	0.575873647803811	0.194393065258505	NonCycling
HNSCC17_P4_F07_S163_comb	0.763149131375002	0.380376589372414	G1_S
HNSCC17_P4_F12_S168_comb	0.515825999570993	0.228507350863108	NonCycling
HNSCC17_P4_G01_S169_comb	0.64287179368739	0.346863271650538	G2_M
HNSCC17_P4_G04_S172_comb	0.74599694439093	0.371647649242622	G1_S
HNSCC17_P4_G06_S174_comb	0.697056951355155	0.376418207709031	G2_M
HNSCC17_P4_G09_S177_comb	0.640166758342218	0.278310561136173	G2_M
HNSCC17_P4_G10_S178_comb	0.573616529315548	0.390041759791259	NonCycling
HNSCC17_P4_G11_S179_comb	0.701791856883546	0.195476442000207	G2_M
HNSCC17_P4_H03_S183_comb	0.654291890018204	0.249351819599389	G2_M
HNSCC17_P4_H05_S185_comb	0.572169939383794	0.269655769229011	NonCycling
HNSCC17_P4_H07_S187_comb	0.45969725076375	0.348819861402623	NonCycling
HNSCC17_P7_C05_S125_comb	0.616301845089172	0.38169744228949	G1_S
HNSCC17_P7_D02_S134_comb	0.856798700032136	0.399140687890978	G2_M
HNSCC17_P7_G05_S173_comb	0.5400481938302	0.225255578340906	NonCycling
HNSCC17_P7_G11_S179_comb	0.512833090127539	0.22478950017343	NonCycling
HNSCC17_P7_G12_S180_comb	0.551813497337837	0.231267986701339	NonCycling
HNSCC17_P7_H01_S181_comb	0.571012431357228	0.214349349221979	NonCycling
HNSCC17_P7_H02_S182_comb	0.622500304614481	0.493574867871274	G2_M
HNSCC17_P7_H11_S191_comb	0.486063530958624	0.27164445429885	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_A03	0.614380290556927	0.319531698538795	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_A04	0.679823417569921	0.210969892166696	G1_S
HNSCC18_P1_P9_HNSCC18_P1_P9_B01	0.618640677755558	0.488272619258763	G2_M
HNSCC18_P1_P9_HNSCC18_P1_P9_B03	0.592045208739859	0.199621279129754	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_B06	0.854909997084126	0.420028973988334	G1_S
HNSCC18_P1_P9_HNSCC18_P1_P9_B07	0.743800169629521	0.46357516129633	G2_M
HNSCC18_P1_P9_HNSCC18_P1_P9_B09	0.574642745795125	0.287830102571382	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_B10	0.516042557762039	0.187922717126119	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_C11	0.643525272870231	0.313474016092425	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_D01	0.390919237687846	0.219569424697704	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_D06	0.667279324254824	0.253779562190406	G2_M
HNSCC18_P1_P9_HNSCC18_P1_P9_D09	0.545272993711825	0.273880574801073	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_E02	0.578141711083368	0.342949389235527	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_E04	0.406718415593168	0.290164745927251	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_E08	0.476878832525741	0.309507236864671	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_E09	0.659389761361895	0.434601449831158	G1_S
HNSCC18_P1_P9_HNSCC18_P1_P9_E11	0.743293495541572	0.227418477154298	G2_M
HNSCC18_P1_P9_HNSCC18_P1_P9_F05	0.614899700022944	0.190625970497477	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_G01	0.670742032969847	0.279569915078537	G2_M
HNSCC18_P1_P9_HNSCC18_P1_P9_G02	0.613039766130999	0.220641404482898	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_G06	0.526373573657628	0.374370855674796	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_G07	0.779889361053981	0.341954486972414	G2_M
HNSCC18_P1_P9_HNSCC18_P1_P9_H05	0.501607179350704	0.30533236342416	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_H08	0.513746082216435	0.271643951646739	NonCycling
HNSCC18_P1_P9_HNSCC18_P1_P9_H09	0.443271665977593	0.188015932759614	NonCycling
HNSCC18_P13_G04_S364_comb	0.542450918465118	0.451929730404317	G2_M
HNSCC18_P2_A03_S99_comb	0.680261270351938	0.348483988036631	G2_M
HNSCC18_P2_A07_S103_comb	0.445314380098823	0.173986979918601	NonCycling
HNSCC18_P2_A11_S107_comb	0.743009911101666	0.478941178091646	G1_S
HNSCC18_P2_A12_S108_comb	0.491270768661302	0.319231582073834	NonCycling
HNSCC18_P2_B05_S113_comb	0.393823736904766	0.184054268336072	NonCycling
HNSCC18_P2_B08_S116_comb	0.572347064155048	0.493685151653907	G2_M
HNSCC18_P2_C06_S126_comb	0.473296489016619	0.143412252132209	NonCycling
HNSCC18_P2_C07_S127_comb	0.749640108598377	0.538247119328093	G1_S
HNSCC18_P2_C12_S132_comb	0.535924207866924	0.296433333066501	NonCycling
HNSCC18_P2_D04_S136_comb	0.420922088066519	0.174732704986562	NonCycling
HNSCC18_P2_D11_S143_comb	0.749091416881965	0.431705483040515	G2_M
HNSCC18_P2_E01_S145_comb	0.390579516820661	0.188342187476847	NonCycling
HNSCC18_P2_E09_S153_comb	0.418365107768696	0.285466800024042	NonCycling
HNSCC18_P2_E10_S154_comb	0.295540001718092	0.301110846621011	NonCycling
HNSCC18_P2_E11_S155_comb	0.681413287827057	0.44327268157232	G2_M
HNSCC18_P2_F01_S157_comb	0.708464444859471	0.400320706879777	G2_M
HNSCC18_P2_F02_S158_comb	0.595583391260127	0.213230761620038	NonCycling
HNSCC18_P2_F03_S159_comb	0.552774941677495	0.441995329607242	G1_S
HNSCC18_P2_F06_S162_comb	0.392446476938046	0.309851440207179	NonCycling
HNSCC18_P2_F10_S166_comb	0.73058250726016	0.412816447055861	G1_S
HNSCC18_P2_F11_S167_comb	0.419127982702817	0.294843601890309	NonCycling
HNSCC18_P2_G07_S175_comb	0.483786055050804	0.203582943553295	NonCycling
HNSCC18_P2_H10_S190_comb	0.458649891207827	0.33272013429922	NonCycling
HNSCC18_P3_A08_S296_comb	0.676427790403677	0.561029476033757	G1_S
HNSCC18_P3_B01_S301_comb	0.734569773614928	0.419921949601631	G1_S
HNSCC18_P3_B06_S306_comb	0.674451813993296	0.366639506129136	G2_M
HNSCC18_P3_B10_S310_comb	0.411958317293831	0.501946597446917	NonCycling
HNSCC18_P3_D01_S325_comb	0.385552979920567	0.263325473343638	NonCycling
HNSCC18_P3_D03_S327_comb	0.742388371466275	0.309326605122318	G2_M
HNSCC18_P3_D10_S334_comb	0.429685423195787	0.275226125601943	NonCycling
HNSCC18_P3_D11_S335_comb	0.69838934753082	0.375923317818903	G1_S
HNSCC18_P3_E02_S338_comb	0.438261312578814	0.137073589054542	NonCycling
HNSCC18_P3_E08_S344_comb	0.47517714864845	0.206752275092129	NonCycling
HNSCC18_P3_F08_S356_comb	0.556982796452455	0.370947608961533	NonCycling
HNSCC18_P3_F10_S358_comb	0.35127452907712	0.427086815685585	NonCycling
HNSCC18_P3_G02_S362_comb	0.480620363542406	0.137539667222018	NonCycling
HNSCC18_P3_H01_S373_comb	0.675223090796747	0.406516470014529	G1_S
HNSCC18_P3_H02_S374_comb	0.484922194556262	0.176783448923454	NonCycling
HNSCC18_P3_H05_S377_comb	0.533895090828523	0.142555859448832	NonCycling
HNSCC18_P3_H08_S380_comb	0.503973902421205	0.304745753675209	NonCycling
HNSCC18_P3_H12_S384_comb	0.831110763176005	0.563714982708457	G1_S
HNSCC18_P4_A09_S9_comb	0.717691335591155	0.353852342602143	G2_M
HNSCC18_P4_A12_S12_comb	0.502245584274138	0.314768638970202	NonCycling
HNSCC18_P4_B10_S22_comb	0.827758732998448	0.161822339747491	G2_M
HNSCC18_P4_B11_S23_comb	0.712935313734725	0.237257846630204	G2_M
HNSCC18_P4_C01_S25_comb	0.558301285193284	0.302279297931705	NonCycling
HNSCC18_P4_C02_S26_comb	0.477341682177362	0.218916915263239	NonCycling
HNSCC18_P4_C03_S27_comb	0.489999339466626	0.249794549299467	NonCycling
HNSCC18_P4_C04_S28_comb	0.516396308773139	0.34362935246266	NonCycling
HNSCC18_P4_C07_S31_comb	0.612451981318348	0.197756966459851	NonCycling
HNSCC18_P4_C09_S33_comb	0.626101307502322	0.226747028476827	NonCycling
HNSCC18_P4_C10_S34_comb	0.784992446012926	0.489919512782794	G2_M
HNSCC18_P4_C11_S35_comb	0.436327093843391	0.240263295333616	NonCycling
HNSCC18_P4_D09_S45_comb	0.490763185982008	0.382075443826856	NonCycling
HNSCC18_P4_E01_S49_comb	0.552557823796762	0.337309625959019	G2_M
HNSCC18_P4_E04_S52_comb	0.418688083232521	0.308569457899584	NonCycling
HNSCC18_P4_E07_S55_comb	0.571201506739176	0.214122209292698	NonCycling
HNSCC18_P4_F03_S63_comb	0.556159079854247	0.2129977225363	NonCycling
HNSCC18_P4_F10_S70_comb	0.729261065000353	0.293306170582891	G1_S
HNSCC18_P4_F11_S71_comb	0.749463281097707	0.412277774515602	G2_M
HNSCC18_P4_F12_S72_comb	0.568994120575927	0.293908892410046	NonCycling
HNSCC18_P4_G02_S74_comb	0.451810276748639	0.385500080512068	NonCycling
HNSCC18_P4_G07_S79_comb	0.718136789136271	0.295897497874519	G1_S
HNSCC18_P4_G11_S83_comb	0.771877704791202	0.363970180283735	G2_M
HNSCC18_P4_G12_S84_comb	0.576341115464473	0.378313120756958	G1_S
HNSCC18_P4_H02_S86_comb	0.539802576547567	0.341153607331931	NonCycling
HNSCC18_P4_H04_S88_comb	0.76821746149374	0.280721608476267	G1_S
HNSCC18_P4_H08_S92_comb	0.520363423294141	0.366985656831103	NonCycling
HNSCC18_P4_H10_S94_comb	0.710356726425962	0.135628746735368	G2_M
HNSCC18_P4_H12_S96_comb	0.513849991329681	0.274243638452017	NonCycling
HNSCC18_P7_B04_S112_comb	0.631371217811115	0.230676893132296	G2_M
HNSCC18_P7_D11_S143_comb	0.415916632317336	0.206099765657663	NonCycling
HNSCC18_P7_E06_S150_comb	0.47169045081143	0.35953084314646	NonCycling
HNSCC18_P7_E07_S151_comb	0.564911885945722	0.256238390868234	NonCycling
HNSCC18_P7_E11_S155_comb	0.37441714699219	0.366046396777836	NonCycling
HNSCC18_P7_H10_S190_comb	0.443198754485687	0.225613310572526	NonCycling
HNSCC18_P7_H11_S191_comb	0.422041677454639	0.391367853189779	NonCycling
HNSCC20_P1_A01_S1_comb	0.671116191546222	0.450694290666299	NonCycling
HNSCC20_P1_A03_S3_comb	0.745211995972051	0.521216102335978	NonCycling
HNSCC20_P1_A04_S4_comb	0.665769408669124	0.430280607633705	NonCycling
HNSCC20_P1_A05_S5_comb	0.626749106622425	0.279336889011404	NonCycling
HNSCC20_P1_A07_S7_comb	0.735442295443881	0.26880848203051	NonCycling
HNSCC20_P1_A08_S8_comb	0.838822737744662	0.592007781212615	G1_S
HNSCC20_P1_A10_S10_comb	0.864611937640636	0.418900142926419	G1_S
HNSCC20_P1_A11_S11_comb	0.698381826311763	0.186757439433084	NonCycling
HNSCC20_P1_B01_S13_comb	0.606268794474802	0.292413581595357	NonCycling
HNSCC20_P1_B02_S14_comb	0.671012901686639	0.334379211798983	NonCycling
HNSCC20_P1_B03_S15_comb	0.882803112364725	0.447463441962337	G1_S
HNSCC20_P1_B04_S16_comb	0.853113181675729	0.719873146497703	G1_S
HNSCC20_P1_B07_S19_comb	0.782778242681341	0.655255035784956	G1_S
HNSCC20_P1_B08_S20_comb	0.593395093190757	0.322065897358585	NonCycling
HNSCC20_P1_B11_S23_comb	0.874937804967077	0.5813590464129	G2_M
HNSCC20_P1_B12_S24_comb	0.671041645259986	0.50811154443768	NonCycling
HNSCC20_P1_C02_S26_comb	0.812467136680296	0.637702256040135	G1_S
HNSCC20_P1_C06_S30_comb	0.888888778322388	0.511975479035556	G2_M
HNSCC20_P1_C09_S33_comb	0.618661338356527	0.343127760220823	NonCycling
HNSCC20_P1_C10_S34_comb	0.634734694513319	0.378200964224773	NonCycling
HNSCC20_P1_C11_S35_comb	0.656066491468514	0.324785388635324	NonCycling
HNSCC20_P1_C12_S36_comb	0.713381744982414	0.441873598649923	NonCycling
HNSCC20_P1_D01_S37_comb	0.658273903997283	0.197990005543589	NonCycling
HNSCC20_P1_D07_S43_comb	0.858816846515808	0.716798377339781	G1_S
HNSCC20_P1_D08_S44_comb	0.8999426446367	0.552633557235188	G2_M
HNSCC20_P1_D09_S45_comb	0.802075791384317	0.517178306948608	G2_M
HNSCC20_P1_D10_S46_comb	0.856477830789576	0.549524871063081	G1_S
HNSCC20_P1_D12_S48_comb	0.711152478882935	0.314671564327828	NonCycling
HNSCC20_P1_E05_S53_comb	0.553185000106339	0.429459160632963	NonCycling
HNSCC20_P1_E07_S55_comb	0.621539804202062	0.235384708175375	NonCycling
HNSCC20_P1_E09_S57_comb	0.930403959604614	0.642416066363565	G1_S
HNSCC20_P1_E10_S58_comb	0.585049936852648	0.439015212126629	NonCycling
HNSCC20_P1_E12_S60_comb	0.665335246247833	0.291530185705006	NonCycling
HNSCC20_P1_F02_S62_comb	0.821190126927302	0.584443452409998	G1_S
HNSCC20_P1_F03_S63_comb	0.960688222501131	0.455714052525216	G1_S
HNSCC20_P1_F08_S68_comb	0.832486962331756	0.460314390761863	G1_S
HNSCC20_P1_F09_S69_comb	0.568892693759283	0.439829018045998	NonCycling
HNSCC20_P1_F10_S70_comb	0.652856828525826	0.489030380780939	NonCycling
HNSCC20_P1_F12_S72_comb	0.6436441376394	0.372714807939248	NonCycling
HNSCC20_P1_G01_S73_comb	0.693969288267729	0.268227206369863	NonCycling
HNSCC20_P1_G04_S76_comb	0.959012969174274	0.428844922195028	G1_S
HNSCC20_P1_G06_S78_comb	0.665924745737887	0.239268990178622	NonCycling
HNSCC20_P1_G07_S79_comb	0.669528436758535	0.281640912799738	NonCycling
HNSCC20_P1_G10_S82_comb	0.710305035852491	0.357913840245914	NonCycling
HNSCC20_P1_G11_S83_comb	0.55127751138138	0.24113110416301	NonCycling
HNSCC20_P1_H01_S85_comb	0.657760435530052	0.34349250587527	NonCycling
HNSCC20_P1_H02_S86_comb	0.65418476316653	0.45101740213795	NonCycling
HNSCC20_P1_H03_S87_comb	0.944945450701124	0.459942538705916	G2_M
HNSCC20_P1_H06_S90_comb	0.62357594203754	0.187176992058158	NonCycling
HNSCC20_P1_H07_S91_comb	0.837446526391798	0.792789276296701	G1_S
HNSCC20_P1_H08_S92_comb	0.963345790599883	0.621603743177421	G1_S
HNSCC20_P1_H09_S93_comb	0.73440318448116	0.359524959677588	G1_S
HNSCC20_P1_H10_S94_comb	0.983058283105418	0.617395810669578	G1_S
HNSCC20_P1_H11_S95_comb	0.980134258639665	0.53231758518125	G1_S
HNSCC20_P1_H12_S96_comb	0.830990206805528	0.449905498875653	G2_M
HNSCC20_P11_A01_S193_comb	0.696275242611175	0.306336257019984	NonCycling
HNSCC20_P11_A03_S195_comb	0.488148735397522	0.353869802426857	NonCycling
HNSCC20_P11_A04_S196_comb	0.701434717979156	0.235043219857891	NonCycling
HNSCC20_P11_A07_S199_comb	0.69394563975476	0.376325582175805	NonCycling
HNSCC20_P11_A08_S200_comb	0.72758587286439	0.45635344727543	NonCycling
HNSCC20_P11_A09_S201_comb	0.750609960659664	0.351934791512156	NonCycling
HNSCC20_P11_A10_S202_comb	0.66080773943123	0.283057473765671	NonCycling
HNSCC20_P11_A12_S204_comb	0.84071575664853	0.399973478111922	G2_M
HNSCC20_P11_B01_S205_comb	0.89060371524971	0.658044185291327	G2_M
HNSCC20_P11_B02_S206_comb	0.813299672117297	0.299997859119921	G2_M
HNSCC20_P11_B03_S207_comb	0.819797376626811	0.678142838007564	G2_M
HNSCC20_P11_B05_S209_comb	0.60702316328963	0.156415833004775	NonCycling
HNSCC20_P11_B06_S210_comb	0.74277826475287	0.261924274994963	NonCycling
HNSCC20_P11_B08_S212_comb	0.630041142932263	0.311160723776262	NonCycling
HNSCC20_P11_B10_S214_comb	0.915710018840767	0.412506259522412	G1_S
HNSCC20_P11_B11_S215_comb	0.911618222409496	0.530534578845192	G2_M
HNSCC20_P11_B12_S216_comb	0.664295564366065	0.205027785872469	NonCycling
HNSCC20_P11_C02_S218_comb	0.680386453703478	0.353565268580619	NonCycling
HNSCC20_P11_C05_S221_comb	0.649908237508319	0.423741052021528	NonCycling
HNSCC20_P11_C06_S222_comb	0.9080555077894	0.521324640031178	G2_M
HNSCC20_P11_C07_S223_comb	0.587385673452646	0.356633180322414	NonCycling
HNSCC20_P11_C08_S224_comb	0.650639205963822	0.228491405003484	NonCycling
HNSCC20_P11_C09_S225_comb	0.747730364474024	0.38916044560113	NonCycling
HNSCC20_P11_C11_S227_comb	0.718643344032881	0.404576010695214	G1_S
HNSCC20_P11_C12_S228_comb	0.980902466789351	0.658466116001248	G2_M
HNSCC20_P11_D02_S230_comb	0.695468351662671	0.781973402933708	G1_S
HNSCC20_P11_D06_S234_comb	0.630961869323127	0.26224938055453	NonCycling
HNSCC20_P11_D09_S237_comb	0.675590365717968	0.295605286669442	NonCycling
HNSCC20_P11_D12_S240_comb	0.608841053702817	0.27633447925659	NonCycling
HNSCC20_P11_E01_S241_comb	0.649200029155869	0.30065978360464	NonCycling
HNSCC20_P11_E02_S242_comb	0.653479865508363	0.326445195749932	NonCycling
HNSCC20_P11_E03_S243_comb	0.700880818682137	0.227408782239949	NonCycling
HNSCC20_P11_E04_S244_comb	0.465967301806438	0.334434910414113	NonCycling
HNSCC20_P11_E05_S245_comb	0.543107024999847	0.324213956930486	NonCycling
HNSCC20_P11_E07_S247_comb	0.576967972185227	0.188715050010827	NonCycling
HNSCC20_P11_E09_S249_comb	0.729453065758386	0.35583491540634	NonCycling
HNSCC20_P11_E10_S250_comb	0.712146593650229	0.501010186923587	NonCycling
HNSCC20_P11_E11_S251_comb	0.578903351618108	0.334163336155333	NonCycling
HNSCC20_P11_F01_S253_comb	0.557685123091321	0.197104457025386	NonCycling
HNSCC20_P11_F02_S254_comb	0.974779070527978	0.738630302685219	G2_M
HNSCC20_P11_F04_S256_comb	0.576986259724443	0.322611182147618	NonCycling
HNSCC20_P11_F05_S257_comb	0.633230101916131	0.325375723052389	NonCycling
HNSCC20_P11_F07_S259_comb	0.62224581317781	0.321330271897154	NonCycling
HNSCC20_P11_F10_S262_comb	0.617493297478403	0.430844755400152	NonCycling
HNSCC20_P11_F11_S263_comb	0.626831861557876	0.328470322277079	NonCycling
HNSCC20_P11_G01_S265_comb	0.655856842302834	0.25381124597228	NonCycling
HNSCC20_P11_G02_S266_comb	0.722180929886385	0.695948932314773	G1_S
HNSCC20_P11_G03_S267_comb	0.707357838081517	0.29901398283299	NonCycling
HNSCC20_P11_G05_S269_comb	0.663810979114956	0.163500221150403	NonCycling
HNSCC20_P11_G08_S272_comb	0.585874496976884	0.378605552916013	NonCycling
HNSCC20_P11_G09_S273_comb	0.493737757711043	0.339447572893582	NonCycling
HNSCC20_P11_G10_S274_comb	0.927499239193213	0.562528268197446	G2_M
HNSCC20_P11_H01_S277_comb	0.674208593300949	0.346592702531831	NonCycling
HNSCC20_P11_H02_S278_comb	0.83894391652521	0.889696585013428	G1_S
HNSCC20_P11_H03_S279_comb	0.69422009059223	0.401485124806126	NonCycling
HNSCC20_P11_H05_S281_comb	0.777644891277848	0.618591783196646	NonCycling
HNSCC20_P11_H06_S282_comb	0.702323896391789	0.196312124140678	NonCycling
HNSCC20_P11_H08_S284_comb	0.773089803033367	0.611738521486243	NonCycling
HNSCC20_P11_H09_S285_comb	0.699359752200242	0.193002969151602	NonCycling
HNSCC20_P11_H10_S286_comb	0.680818753067893	0.471810801766674	NonCycling
HNSCC20_P11_H11_S287_comb	0.746601566724639	0.590477672743455	NonCycling
HNSCC20_P11_H12_S288_comb	0.831687938945489	0.456277699309441	G1_S
HNSCC20_P12_A02_S290_comb	0.774286436342774	0.498928198607946	NonCycling
HNSCC20_P12_A05_S293_comb	0.589975938781062	0.2213832610293	NonCycling
HNSCC20_P12_A06_S294_comb	0.7598710445064	0.55004204186649	G2_M
HNSCC20_P12_A07_S295_comb	0.672266056168636	0.205071872750018	NonCycling
HNSCC20_P12_A08_S296_comb	0.530644379681516	0.336871274440459	NonCycling
HNSCC20_P12_A09_S297_comb	0.97617054007595	0.719278542206675	G2_M
HNSCC20_P12_A10_S298_comb	0.959968574660673	0.315056787567893	G2_M
HNSCC20_P12_A11_S299_comb	0.802651147511316	0.496016580672415	G2_M
HNSCC20_P12_B02_S302_comb	0.65288158170911	0.417983447154454	NonCycling
HNSCC20_P12_B04_S304_comb	0.82386593562781	0.465501712232618	G2_M
HNSCC20_P12_B08_S308_comb	0.914166204695653	0.83054223534241	G2_M
HNSCC20_P12_B09_S309_comb	0.573426391160519	0.372255180975777	NonCycling
HNSCC20_P12_B11_S311_comb	0.494254153538466	0.332498467972818	NonCycling
HNSCC20_P12_B12_S312_comb	0.613056758397949	0.231614083667001	NonCycling
HNSCC20_P12_C02_S314_comb	0.721912022717433	0.104820979865238	NonCycling
HNSCC20_P12_C03_S315_comb	0.862321552326006	0.57113054812374	G2_M
HNSCC20_P12_C06_S318_comb	0.790736886951788	0.233783881601112	G2_M
HNSCC20_P12_C09_S321_comb	0.628740565992038	0.202043385501288	NonCycling
HNSCC20_P12_C11_S323_comb	0.636781060821795	0.365078750553493	NonCycling
HNSCC20_P12_C12_S324_comb	0.753194867174406	0.58763035475008	G2_M
HNSCC20_P12_D01_S325_comb	0.862894556519377	0.502575062510993	G2_M
HNSCC20_P12_D02_S326_comb	0.676972916181225	0.202138101234121	NonCycling
HNSCC20_P12_D03_S327_comb	0.941518562872362	0.554927034335223	G1_S
HNSCC20_P12_D04_S328_comb	0.774423973907995	0.465406996485582	G2_M
HNSCC20_P12_D07_S331_comb	0.610205227519558	0.384372427310008	NonCycling
HNSCC20_P12_D09_S333_comb	0.827241735313807	0.553334839295914	G2_M
HNSCC20_P12_D10_S334_comb	0.562805878722042	0.212784857631505	NonCycling
HNSCC20_P12_D11_S335_comb	0.594295675541285	0.397390466959465	NonCycling
HNSCC20_P12_D12_S336_comb	0.882081716950778	0.472980735999584	G2_M
HNSCC20_P12_E01_S337_comb	0.601313261429102	0.335044528186359	NonCycling
HNSCC20_P12_E03_S339_comb	0.653996491714074	0.296266380910404	NonCycling
HNSCC20_P12_E04_S340_comb	0.571408192144449	0.334137346095373	NonCycling
HNSCC20_P12_E06_S342_comb	0.906187653393828	0.449426362429211	G2_M
HNSCC20_P12_E08_S344_comb	0.65899678229583	0.311928320726456	NonCycling
